,Lane,Summoner,Champion,Kills,Deaths,Assists,Killing_Spree,Multikills,Total_Damage,Damage_To_Objectives,Damage_To_Turrets,Damage_Taken,Gold_Earned,Champ_Level,Wards_Bought,Vision_Score,Crowd_Controls,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,champion_name
648,TOP,oTlhRodrunlp05V5rz-2kDxn3bAwcmBq-tXrrItPyjYVi_xIYU5QhF1J,43,3,3,5,2,1,24196,1354,1354,21680,9490,14,6,32,49,1052,3025,2055,3047,3028,3151,3340,Karma
697,TOP,OPxRceB7-5f6S-H959PgreZOLJi21R4JnX6Z5mqDCUcf-A,223,1,5,7,0,1,6381,4506,2999,26115,8246,14,0,16,9,2421,2033,3751,3065,1031,3047,3340,TahmKench
845,TOP,2etSRsxjiA1RIu5GaiIw8SMNrjbokp3mWN9IpvD0kBKUllM,555,11,8,3,6,2,17050,4979,4506,27855,13302,16,4,19,27,3814,3077,3142,3123,3117,3147,3364,Pyke
1080,TOP,A2rj8KLp9QJnOH8HEprF9ksT8TidA5S1mWYLeBwwHkXkiww,223,5,9,11,4,1,16149,4740,3344,44660,11771,15,2,29,25,3076,3800,1082,3111,3068,3065,3364,TahmKench
1141,TOP,d4znDehz6zlVA9z2xwxR60hAsnQbTH5D6thzqImwf-bkjsE,111,6,7,9,2,2,11131,1908,1112,14506,9648,14,1,18,44,3047,3110,3068,1011,3082,1082,3340,Nautilus
1196,TOP,vRmezcDhMHijnSS6EWjRxpVvyY0MNwbPi-XNifgqTLb1FDs,111,5,4,5,3,1,4590,2994,706,8711,7286,11,6,50,28,3067,3111,1029,3401,2055,3050,3364,Nautilus
1719,TOP,-AdBLs4Mx-JLUyejQNBwrnRaxJ9UqqxnFA1tnwlS4O9ayA,43,0,4,8,0,0,6379,2395,0,15199,6828,12,1,10,28,2033,3067,3047,3025,3211,2010,3340,Karma
1795,TOP,Nd_Ob3npRQ7Eq5xzq6R1rjw1YBX4sKt4KsBRrbxEC9asGL0,161,5,1,8,4,1,22339,12340,2400,6752,10237,15,3,21,29,1058,0,3157,3158,3285,1056,3340,Velkoz
2137,TOP,C4uMzdEdfrSKzevksNd8c9lqsg0A-mEP0rB7MpN_uu8MCg,3,4,4,16,3,1,8970,3072,1548,25909,10279,14,10,77,31,3401,3382,0,3109,3117,3113,3364,Galio
2435,TOP,vNfEuQArWJYNpYi0uFTr5LVJcSVyapWslp-54xqkWpksfQ,43,1,0,11,0,1,9079,4832,4832,6859,8503,13,3,14,27,1056,0,3174,3025,3111,3114,3340,Karma
2500,TOP,_KPSw4Eiap4P5ZFdc_cO0zcL73Y-3FUgGpZbAX9NUQX50A,223,4,10,7,2,1,18260,9331,5570,47088,12436,17,1,25,36,3111,1011,3056,3083,3065,1029,3340,TahmKench
2579,TOP,WWYFHlahIiy0q5-S5EhZum1CNBrOe7t6KRKthHONEP25nbk,223,4,6,5,3,2,16577,1761,1761,29061,8543,13,0,12,30,2033,3068,3001,3047,1028,1029,3340,TahmKench
2978,TOP,vNfEuQArWJYNpYi0uFTr5LVJcSVyapWslp-54xqkWpksfQ,43,7,3,24,4,2,23393,10112,6821,17799,14628,17,5,27,67,3504,3089,3174,1026,3025,3047,3363,Karma
3093,TOP,M8AJhW7i5IRzs5meMyDY3XT4oSXjKOksCwr-baeMIw0m6A,223,1,2,13,0,1,13386,3032,3032,20369,8183,13,0,9,24,1054,3068,3742,3047,0,0,3340,TahmKench
3960,TOP,0Ttyo_1Am094OMO1E8RtZbG7WFnBJcbStFT7QtzFqmN03g,412,0,6,13,0,0,6421,994,0,14701,6387,12,11,65,29,3117,3069,1028,2055,3050,0,3364,Thresh
3969,TOP,OeSGj6BafGEsvjgdYSdMxROpcwn2j1LfFFsHPvWX5jo8Hg,43,6,1,17,6,1,26129,10857,5902,15239,12855,16,5,34,26,3140,1058,3165,3285,3020,1058,3340,Karma
4134,TOP,oTlhRodrunlp05V5rz-2kDxn3bAwcmBq-tXrrItPyjYVi_xIYU5QhF1J,43,2,2,13,0,1,9770,6796,4500,12891,10969,15,3,23,16,3107,3504,2055,1058,3158,3174,3340,Karma
4198,TOP,B_3SBMyCbZxWj6ErTGqyvEkNIDTrPyAYESGztoLOWkosxpw,25,3,4,15,2,1,14615,2919,1859,17404,9401,15,0,13,36,3157,2031,1056,3285,3020,1058,3363,Morgana
4353,TOP,FaqQMmiehDJFn_lYWeJ_pU1Dp2sRgEHpNZHsgyd5uPlaXdA,43,2,4,2,2,1,10349,948,948,13347,7630,11,3,20,18,2055,3020,3025,3285,0,1056,3340,Karma
4575,TOP,J7tl1O66K8BrvwyeyW3rkzke5Qc9Rv92s_g13zpi0IManNc,555,4,5,2,2,1,7108,8908,2334,18848,10396,15,4,25,13,3077,3142,3147,3117,3134,1036,3363,Pyke
4778,TOP,bQ0CSvGCBQB0IAOJRfglIaGng5alhQPkze-t_5ijU7CN-io,555,6,0,10,6,2,14317,10231,4301,17080,11921,16,0,16,16,3077,3134,3142,3147,3117,1037,3340,Pyke
4779,TOP,q-fTdQtbMGRGpAY9WtWYIqIUcVKKjaz4aaJsrlG9B03syDw,43,3,3,10,3,1,17788,8098,1353,14764,9708,15,2,24,38,3504,3174,3025,3020,1056,1028,3340,Karma
4822,TOP,VwQpOanUlGxkw-rDC1u3DwFAHYj3SGeQmojKb8VBHazcj6oECYowu4hL,43,3,6,16,0,1,17409,2979,1947,24614,10377,14,1,16,44,1056,3025,2033,3047,3065,3114,3363,Karma
5073,TOP,R1mFV1yAe4ud6mV38Jj_zBbgM00qkftxcw8IWhRGOYKKUmvCHe_spwCm,161,7,0,6,7,1,19414,7060,7060,7779,10962,15,3,24,31,3089,3905,3030,3158,0,0,3340,Velkoz
5219,TOP,cPrTALWT7VIXGPFz3EzWFmedSNKSrsHekoWIUmcAE1IjYu4,223,5,3,6,3,1,11548,9323,1537,17469,9305,13,1,27,25,2033,3800,3047,3068,1033,3076,3340,TahmKench
5274,TOP,ik2qj1mt6DaUDnRCDtmf8ACL8RwZbmbqLs0P1DWwoAZX1OnH426nrWru,223,3,4,1,2,1,8253,4220,1773,14102,7517,12,0,8,27,1054,3111,3001,3068,0,0,3340,TahmKench
5293,TOP,TL2tIAZw3DSZrlWiKyEykX0C1tnb9vpdjPgFfA_fZXRrA1s,555,5,3,7,3,2,12191,4058,3858,17480,9339,14,1,17,25,2033,1036,3076,3142,3147,3047,3340,Pyke
5487,TOP,QBcjO060wSJA5sPAlBmosqnLcEpvJnxO-wl99RBIhoT7FFg0bnNcWZsd,497,2,10,25,0,1,9938,4697,1320,24479,9248,15,11,89,33,2065,2055,3092,3107,3117,3024,3364,Rakan
5594,TOP,WpR8pu2XdznPxi9qA8nN9cKkiftkKboAlmV06TJfNm7drmc,43,4,4,8,3,1,21292,4313,4313,13988,10140,14,2,14,32,3285,2033,3174,3157,2055,3047,3340,Karma
5648,TOP,aIciQk8F2zu2pYHPy7Q50-1nU1l2KcPEg753jn5xOpmyZQ,555,16,3,7,10,2,25825,2714,1251,28135,13865,15,0,29,19,2421,3814,3142,3047,3134,3147,3340,Pyke
5717,TOP,Vw5V9r65FTiRUeZt66u4oNwqEoZP5a0L667o4O9noJyctQ,99,9,3,11,5,1,21872,8201,2858,11620,14304,16,4,35,42,3285,3020,3041,1058,1058,3165,3364,Lux
5880,TOP,DTgCZZH2sTBs-6_Eg6oRhUn9cOiu7wsUWdHyrcTkFrbOBg,43,0,5,8,0,0,15193,2667,1148,15305,9109,15,4,32,30,1026,3158,3174,1058,0,3025,3340,Karma
5919,TOP,wDs2WEn4Xj93dwh2lnVuCLtthb3FlwqXr-knLMebPVuOs-A,63,0,7,4,0,0,11783,1811,1811,15249,7058,12,3,17,13,3157,2033,3027,2055,0,1001,3363,Brand
6024,TOP,2etSRsxjiA1RIu5GaiIw8SMNrjbokp3mWN9IpvD0kBKUllM,555,3,6,5,2,1,5694,1613,1442,18675,6734,11,4,18,18,1036,3077,3142,1036,2031,3117,3340,Pyke
6040,TOP,2oayB-mNqcd-WBgMYzDVX0L9OK2fzI3nQfTWx77XJlwyMAo,555,3,8,4,2,1,6809,205,205,20511,8714,13,4,25,13,3077,2055,3155,3147,3134,3117,3340,Pyke
6065,TOP,44fwomXKRT3ye4MxYQnSkdd_G10jAEiKehI5znAqpgBa_fM,555,10,5,11,5,3,19295,9647,5549,22494,13728,15,1,22,23,3142,2421,3077,3147,3117,3026,3340,Pyke
6316,TOP,q6U8i9bQQyxLK28R3rDk9qxiZNE0JINdVTVqb6OLRLR4lQ,555,5,4,0,3,1,5066,518,0,16316,7653,12,2,17,14,3117,3147,3077,3134,1054,1036,3340,Pyke
6435,TOP,rAbryPHr7U3Dc1cEMYVBQEkF3u-xHyEFluwIR2XCIuRXOG8,223,8,3,4,4,1,14230,3511,3465,16538,9716,14,0,12,33,3047,3068,3075,3024,1028,1054,3340,TahmKench
6520,TOP,OPxRceB7-5f6S-H959PgreZOLJi21R4JnX6Z5mqDCUcf-A,223,9,6,12,3,2,18342,10669,5072,37332,12749,15,3,19,28,3193,3800,3109,3047,3068,0,3340,TahmKench
6583,TOP,OPxRceB7-5f6S-H959PgreZOLJi21R4JnX6Z5mqDCUcf-A,223,2,6,5,0,1,18171,3968,1114,27970,7085,12,1,15,41,3211,2033,3009,3068,1028,3067,3340,TahmKench
7006,TOP,Vp3hLv8e2AxMmfhkhuOFLGRIgAevQQXXcSPMSTp_bPEAmQ,432,6,3,9,3,1,10043,3426,1998,10157,8733,11,7,59,17,3092,3107,3117,3174,3105,0,3364,Bard
7118,TOP,aX4fAXSzQFFHHXTbhELkWwfa8LdMVX87g3wLizrQVBvUe8E,43,4,7,4,3,2,11675,4724,1561,15142,8530,12,2,18,21,2033,3504,3047,3191,3025,1052,3340,Karma
7466,TOP,P4GGThIHNrJdpACaqEqQR2Miz-CFtB1QxwVDxSSD6d5stg,43,9,8,11,6,2,31165,6575,1320,26616,12919,16,5,37,49,3089,3174,3111,1056,3285,3136,3340,Karma
7644,TOP,apeNl3z0rSa5sIfnK_SJMsVVtAXIooLkswKiseAW3_OI_V0,43,6,2,7,4,1,10867,2963,2963,9398,8966,13,5,21,14,3025,0,2033,3047,3285,0,3340,Karma
8137,TOP,1qnL-PrhacuxA7vt1S74cHE6eBl9i1oxmyhEuxwI-L9rqg,555,6,6,8,4,2,10860,1767,1487,16997,8312,12,1,11,18,3147,3134,3077,1054,1036,3047,3340,Pyke
8475,TOP,SqfnD-vP44mjlMQw_5v8odJAb4Pjq-fqRopH3BPClzurU6Y,43,5,4,5,5,1,17233,6838,1094,18008,9714,13,0,13,42,2033,3504,3025,1033,3111,3174,3340,Karma
8588,TOP,oZdDq3u3wbiCUu5RtfSnbcLMqJ5wQRm8CO5ioC1MjhkBweE,223,5,4,11,4,1,14853,2242,1151,32635,11725,16,1,15,32,1054,3065,3111,3068,3010,1057,3340,TahmKench
8663,TOP,OnvXwXtBoDG_huG715XZ1WsxiLhO4_n8QfI5lvuXvZZ1qxXVX_GjgJwR,43,3,0,10,3,1,12914,9479,5128,7420,12338,16,5,27,18,3089,3174,3504,0,3025,3020,3340,Karma
8898,TOP,jHPqo8OEmCDBAfChdrwx2d5iX9ebyKaG93SayrUWVEo0Dc8rninrbkqU,223,9,5,17,5,1,29870,7206,2637,54531,16045,18,1,21,34,3047,3193,1028,3068,3075,3194,3340,TahmKench
9091,TOP,nOvFsQo2LVobKsxyd1ec6Gd7hwrjzISSKC05W4fPuJ4kaTM,555,15,3,4,9,3,15307,3378,2944,17040,11946,14,2,28,14,2033,3077,3142,3117,3147,3134,3340,Pyke
9777,TOP,F41M05i62Nw1lVrfd1atluY4fYqtLMtRzAMixBVlfhW6vQ,111,2,6,6,0,1,9616,1518,1086,24997,7690,12,2,13,46,2033,3068,3211,3024,1054,3047,3340,Nautilus
9851,TOP,PebtrzQj9rkNhwjOqxsqMt6eFCRwOClV7uegzKgefoWqoDk,43,1,6,22,0,1,18343,2088,995,31397,11558,17,2,35,61,1056,3025,3020,3065,3174,3114,3340,Karma
10592,TOP,awWLnwGP8UoklbdiWUMZsmZr9RJpdHEqnNXxxl_8DeC_6Q,12,6,8,16,3,1,17280,1033,1033,31002,9383,14,0,26,76,3152,3047,2033,3025,3109,0,3363,Alistar
11363,TOP,GYHpqOvR5s8rUkgJbIaRZ97xozIbFxZxiZisHlYeTMY4NQ,44,2,2,17,2,2,4561,7070,3959,11472,7052,11,3,12,10,3401,2055,3109,1033,3024,3158,3364,Taric
12589,TOP,q6U8i9bQQyxLK28R3rDk9qxiZNE0JINdVTVqb6OLRLR4lQ,223,7,4,11,2,1,24331,12721,5868,39011,12508,17,3,24,42,3047,3068,3024,3075,1054,3194,3340,TahmKench
12684,TOP,x1xSB0tdcYMEAGRS9LbrcNlacOwmvZDigcSEFX5Wv2_SGw,43,4,5,17,3,1,16857,9376,8572,28502,11794,15,2,32,31,3174,2033,3065,3025,3027,3047,3340,Karma
12771,TOP,WzGnsr5A5j9Je1zdXOEwRwmZ5H5ro2FAdZ0Djec8qV8J9BM,555,8,6,3,5,2,18163,5892,5892,24812,12529,15,3,21,26,3077,3142,3117,3147,3134,1037,3340,Pyke
12955,TOP,T9sT06dI-CI4OucQwL6B_u4KwL0RESbuLsy1rWQTXVZ2e-Q,111,2,8,8,0,1,7967,3050,0,23577,8706,13,7,95,47,3111,2031,3190,3401,2055,3109,3364,Nautilus
13082,TOP,YiqeGyQ7wDpOdeyo65zuybeAGnWjSaMF1qrq0-XUzJ5i0A,111,0,8,14,0,0,5540,2571,1133,20908,10069,16,17,101,42,3401,3050,3109,3111,2421,2055,3364,Nautilus
13111,TOP,w2Dg9p4j-OZMM__SG4ZS6dVr4-8IW93wgRar4K2Up4W-Lg,555,8,2,6,6,1,6179,989,989,8902,8520,10,9,48,13,3096,3142,3117,3134,3133,1036,3364,Pyke
13394,TOP,Nztriqjr_bubzhVDH2FfesW07lpLtMVjjlFY_YRJ_IXxcw,555,2,6,3,2,1,9198,760,634,19026,7539,13,1,25,18,3147,2033,3077,3117,3134,1036,3340,Pyke
13996,TOP,Uw2quJVj-QG02W2LIa8dfaROakTHllBzJK5DJOuqfRJiXA,555,1,10,10,0,1,8060,0,0,32800,7924,13,2,20,29,3134,1054,0,3142,3147,2422,3364,Pyke
14097,TOP,oTlhRodrunlp05V5rz-2kDxn3bAwcmBq-tXrrItPyjYVi_xIYU5QhF1J,223,6,5,6,3,1,13420,5060,2218,31290,12178,15,3,30,21,2421,3194,0,3068,3111,3800,3340,TahmKench
15395,TOP,otuOy8PzLCN8q6mhX5B9JrFiJcfACz_c4fuhh06MIuvizTo,555,6,10,4,2,2,12563,3619,774,28468,11059,15,3,13,18,3142,3077,2421,3147,3117,1038,3363,Pyke
15863,TOP,k1eKaPvsLb87E0xMhlhpe3iWn4uz2e46DuGI8MhH6xr-B1A,555,6,2,2,4,2,9962,3264,1202,13134,8970,14,5,16,16,3142,3077,3133,3117,3134,0,3363,Pyke
16101,TOP,eaKm_LiLJtkY9oB6iyXw2fatn-ni8vUDZ5WkWzQFyx4bTNA,99,1,5,7,0,1,6559,2239,543,9289,6067,11,6,45,52,3098,3113,3117,3174,0,0,3364,Lux
16197,TOP,Kgg6zwlJ-Ty6qBHGDa_t57GOfzUjNe0zrCcG_TT8MZBo-OA,25,1,4,7,0,1,7284,1578,0,18923,8171,14,3,18,21,2033,3030,3905,2421,3020,1082,3363,Morgana
16266,TOP,x7ETwZwl-uia95DiTwYY4yS2OyDe4XR2Qw7ZC0dqk4MKXQ,25,8,2,17,6,1,16053,4885,2852,12688,11658,15,4,41,57,3151,3030,3905,3020,1026,1052,3340,Morgana
16279,TOP,SbJk-iatRvXvQEp1Vh0t0Dx-FOzJPXL41JFvL1WhENW-6ZQ,555,1,2,4,0,1,6270,324,324,15399,6775,13,2,20,11,3077,3147,1036,1054,0,3117,3340,Pyke
16513,TOP,5DWa-dCLqUystaO-czflkB4vrSH1wlXdUIp26-BpyXvzrGw,223,6,11,6,4,1,32427,2377,1840,48827,14152,16,3,25,49,3748,2033,3047,3068,3124,3075,3340,TahmKench
17507,TOP,YL4EdWIM9lo6sZS2f6xtMVj_vnq_m9qIn4JllsqwmcbXW_E,223,10,7,11,4,2,41699,10779,5831,48980,18063,18,0,28,73,3075,3143,3068,3065,3047,3083,3340,TahmKench
17545,TOP,sA9n_FoPRHCTr58J02OSRMrmgs-bhDYa21VmkJVfN0UqdKA,223,2,4,11,0,1,16476,5640,0,34507,9718,16,3,19,31,3083,3076,3068,3211,1033,3111,3340,TahmKench
18699,TOP,sA9n_FoPRHCTr58J02OSRMrmgs-bhDYa21VmkJVfN0UqdKA,223,6,4,12,3,2,22759,7161,2304,33671,10228,15,4,32,42,3068,3801,1054,1011,3001,3111,3340,TahmKench
18980,TOP,WLsOiAXv41OTZ4Shf7E9_6Zb7U-SlUScGovDWW_lPYeS43E,223,6,6,13,3,2,17257,1095,1095,31454,11200,15,2,25,25,3065,3100,3111,3742,0,1054,3340,TahmKench
19038,TOP,aIciQk8F2zu2pYHPy7Q50-1nU1l2KcPEg753jn5xOpmyZQ,555,13,8,8,5,2,20639,3082,695,26061,12605,14,0,23,23,3147,2421,3142,3047,3123,3026,3340,Pyke
19496,TOP,2NzbQCsY6l5EBb_dC-NcoKxPcqXj70tNFjrDUKcsa96-Nrs,43,2,5,1,0,1,12807,6151,3058,15971,8121,13,2,19,27,2033,3025,3020,3285,1033,2055,3340,Karma
19856,TOP,PP21bGjDEMR85GBDUykFtbYNXuie5IuzKCL2kxyWxgCceSI,223,2,4,8,0,1,6845,1077,1077,17591,7205,11,2,15,15,3065,2033,1011,1029,3111,1029,3340,TahmKench
20655,TOP,DEuQHTl6Q2irtJSU1uGq8rBVqYDHc5l49aUjqnfLSXQiTH4neHJFww41,223,3,3,1,3,1,7126,2620,2052,20771,7488,12,1,15,14,3111,3091,2033,3068,0,0,3340,TahmKench
21297,TOP,GCb8OZJtqCYBk-Q55vX41gyfhB8Zl409kbdKi2n-jFEPnQ,223,3,7,12,0,1,15756,6631,2436,41001,11206,15,7,21,28,3068,3075,3111,0,3065,2055,3364,TahmKench
21337,TOP,_p0RTUyTLBZy0b9SPq5KwZJ9sltYrCh7RYCjyeh2tinNghg,555,7,3,8,6,2,10412,6656,5054,18154,11098,14,3,23,18,3077,3142,2420,3117,3134,3147,3340,Pyke
21627,TOP,caZQRcH6QzPqWLMkPd7ACSnrUreB04YWiQN8u980Ak8UTfA,99,6,2,11,4,1,12889,5567,5567,8173,8875,12,1,14,25,1058,1056,3285,1029,3020,1058,3340,Lux
21782,TOP,SbJk-iatRvXvQEp1Vh0t0Dx-FOzJPXL41JFvL1WhENW-6ZQ,555,10,5,9,3,2,20611,505,301,25817,14206,17,3,27,21,3748,3142,3140,3117,3123,3147,3364,Pyke
21791,TOP,nq_qH4MOTUEFC2vEJ5-ZFottfK9oygHppM2y9NgwF6_HQJI,26,3,0,15,3,1,9417,2991,1256,7186,7881,13,4,21,7,3040,3020,3916,0,1026,0,3340,Zilean
24260,TOP,t8vdTfp3opWjJAzFdEZK_aIMqDNJFpfUQUc9bqqfAqJYHg,555,5,4,4,3,2,8703,853,632,13999,7392,12,4,15,16,1054,3117,3077,3147,3134,2055,3340,Pyke
24855,TOP,kNgplJZ1wg0uNCGcPD4N0pmOAzAteXYWnRn9Xo9Ls2NGumw,223,3,6,5,0,1,18128,2894,2681,27832,9453,14,3,18,19,2033,2055,3047,3091,2053,3068,3340,TahmKench
25449,TOP,Jk23jsgGmbbi8oN4f_p3vU7935RQWsgCjTxx3c8JJ51DLg,223,9,4,13,3,1,26110,9668,6618,40361,14646,18,0,14,42,3800,3076,3047,3068,3065,3194,3340,TahmKench
26056,TOP,fk-E7kqN2UIqmhMoAJMwWGfz8cYRI2BIaqX0Q-kJlC7zFO0,223,2,9,2,0,1,12284,0,0,19843,7056,12,3,9,29,2033,3047,3068,3082,3076,1028,3364,TahmKench
26197,TOP,k1eKaPvsLb87E0xMhlhpe3iWn4uz2e46DuGI8MhH6xr-B1A,555,13,4,6,10,2,28931,12531,9025,37253,19175,18,3,56,24,3142,3748,3814,3047,3147,3026,3363,Pyke
26282,TOP,y_JUnRnXvwxbta-lyeyTXP2vaSVjZ9UnbO_Zdzjbw7uZyck,161,3,4,8,2,1,24595,7247,1182,18319,13176,17,6,59,19,2055,3151,3285,3020,1082,3165,3340,Velkoz
27732,TOP,cIMIxoU_BO1Bm04-gJEA9xC_bknKe9TRVN2WCkLrGQpyb4M,223,3,9,3,2,1,14402,4739,2829,30294,6756,13,0,7,30,2033,3068,2053,3111,3067,1057,3340,TahmKench
28186,TOP,nPQ2NQGBNRouDbpZxw_OLs2zA6BsFnlZf_8koO5KUGF8Hg,43,2,4,18,2,1,12380,4120,2436,17042,10121,14,4,31,30,1056,3065,3111,3025,3114,3113,3340,Karma
28893,TOP,oTlhRodrunlp05V5rz-2kDxn3bAwcmBq-tXrrItPyjYVi_xIYU5QhF1J,43,5,2,11,3,2,12319,13477,8543,16454,13148,16,1,19,31,3089,3113,3174,3165,3114,3158,3340,Karma
28895,TOP,SsBZXARkTu7OhAGLxrVBeAPxvlftj8ITuYyYOe_DWNJqgyaS5hWFGFtG,555,14,12,6,3,2,14891,1508,381,37094,15078,17,0,37,15,3077,3812,3117,3147,3123,3071,3340,Pyke
395,TOP,SqfnD-vP44mjlMQw_5v8odJAb4Pjq-fqRopH3BPClzurU6Y,43,0,3,14,0,0,9476,2803,2631,16972,10170,16,0,10,24,2033,3157,3025,3174,3111,1033,3340,Karma
456,TOP,HV8c5MCZWWyQjphFCxNRk3nFPNGcCdH0RpQN0xZa0woJdA,43,2,6,3,0,1,16013,6614,1685,17544,8803,13,3,21,25,3020,2033,3285,3165,1056,2058,3363,Karma
576,TOP,RYPhGj2_HkKdIaqgpE3whP_VhN1umj4Wd78RAszqQSmJ1g,555,2,4,3,0,1,5164,819,0,13108,6966,12,1,22,22,3077,3142,2031,3117,1054,1036,3340,Pyke
876,TOP,k1eKaPvsLb87E0xMhlhpe3iWn4uz2e46DuGI8MhH6xr-B1A,43,0,7,9,0,0,20764,3679,1583,34535,13923,18,4,46,53,3165,3222,3065,3504,3108,3111,3363,Karma
900,TOP,VwQpOanUlGxkw-rDC1u3DwFAHYj3SGeQmojKb8VBHazcj6oECYowu4hL,43,5,7,4,3,1,18150,3320,1763,19094,9420,13,3,13,26,3041,3285,1058,3020,3191,1058,3340,Karma
1170,TOP,B_3SBMyCbZxWj6ErTGqyvEkNIDTrPyAYESGztoLOWkosxpw,555,6,4,2,5,1,12276,3244,0,22641,8060,13,0,16,20,3077,3142,2031,3117,3134,3133,3340,Pyke
1545,TOP,-AdBLs4Mx-JLUyejQNBwrnRaxJ9UqqxnFA1tnwlS4O9ayA,43,5,5,11,2,1,24935,5314,2149,42181,13060,16,2,33,70,1026,3504,3174,3111,3065,3025,3340,Karma
1979,TOP,SbJk-iatRvXvQEp1Vh0t0Dx-FOzJPXL41JFvL1WhENW-6ZQ,43,2,5,5,2,1,24173,9318,6523,36499,13793,18,6,36,49,3174,3174,3174,3174,0,0,3363,Karma
2140,TOP,C4uMzdEdfrSKzevksNd8c9lqsg0A-mEP0rB7MpN_uu8MCg,3,3,0,6,3,1,10387,2940,2678,5692,8699,13,2,19,18,1058,1058,3285,1056,1056,1001,3340,Galio
2310,TOP,kL5f0-N0XcP3UJwa4mVK3G67qfTnDVH4aaXz6kUkHMjsgw,25,0,3,3,0,0,5051,1335,0,7389,7322,13,0,17,7,2424,1056,3191,3285,3020,3108,3340,Morgana
2396,TOP,NwQFABX-3cgnO1jXM_fwwWKQcIYEc3YJeTzeG3GTRl-z_w,99,3,4,4,2,1,9617,995,995,10839,8341,13,3,9,18,3020,3041,3285,2031,1058,1056,3340,Lux
2521,TOP,YiqeGyQ7wDpOdeyo65zuybeAGnWjSaMF1qrq0-XUzJ5i0A,111,5,4,19,3,1,11848,4566,1322,14699,10218,13,15,60,65,3401,3800,0,0,3050,3047,3364,Nautilus
2595,TOP,FvJCVlhTP4UYS7eaGiGWhp6LQpx7qEcJfWG3mhtNBE46oJipJYCtGE9h,555,1,2,6,0,1,6770,274,0,11050,6725,12,1,16,15,1055,3077,3117,3147,1036,1036,3340,Pyke
3327,TOP,6ZEJJr24Kge2MiRN5SY_QynbCQ6QnfQdIqnENzmx8WI8pA,223,5,4,4,2,1,18182,4231,3440,29626,9801,15,1,10,34,1054,3748,3117,3068,3044,1027,3340,TahmKench
3448,TOP,OGMuNrBKkZieBKHII1E9lOfF1xWY2ty1UU80zzqpuWY6xw,43,5,12,14,0,1,19451,1012,1012,37612,12572,17,0,19,62,3136,3110,3027,3111,3025,1026,3340,Karma
3890,TOP,fzihLdYW2LaanPboIE2hDZqT9DeR5NttAObOVUz13tgvPtI,43,1,2,7,0,1,9741,7261,4197,8448,6975,12,1,12,30,2033,1082,3285,3111,3067,0,3340,Karma
4310,TOP,aIciQk8F2zu2pYHPy7Q50-1nU1l2KcPEg753jn5xOpmyZQ,555,24,5,6,15,3,33117,8025,2035,33668,14997,17,0,31,22,3147,3814,3142,3111,3134,3026,3340,Pyke
4824,TOP,_JujMmW3o73y4G3UjJ8cCkwyV8nUz13QcBB12_hv-aD_ZBQ,223,0,4,4,0,0,6401,2336,0,20424,6860,13,0,13,12,2033,3748,3047,1042,3076,1042,3340,TahmKench
4885,TOP,Sid9X8RTcQK9pTTNz9ezltLeYsh_iCpjwiJ3-BgrZxXWCg,111,3,1,15,2,1,15203,4663,4663,19176,10501,14,1,22,68,3152,2033,2421,3211,3111,3068,3340,Nautilus
5082,TOP,O4wzp-jvhwgzVSB43byHPhGzjkudtg59H_ropn5wLz9V19g,555,4,6,1,2,1,5438,262,262,16576,6637,11,2,14,9,0,3142,3077,1054,3117,0,3340,Pyke
5110,TOP,k7LDyFlt_MC_u7YSTftSxg0jLdPkJbmwbN9qgfgJQtlEwpE,432,2,4,5,0,1,4600,4467,1539,15030,6843,12,1,28,8,3092,3117,3174,3114,3801,0,3364,Bard
5113,TOP,EokETjTLsrNJHBapf8dRavtK6WVi5_ll_0krpo4TFzknSQ,43,0,6,10,0,0,8974,2209,1679,13246,8312,13,3,21,17,1056,3285,3107,0,2422,3174,3340,Karma
5658,TOP,DAp0tHOHekjxy5TntRlOcT73h6cf2_iP7S7QJzi8jLPOUd_nS5fqlz1a,37,5,12,20,2,2,31693,6870,5427,28280,13022,16,4,20,17,3040,0,3020,3108,3089,3100,3363,Sona
5812,TOP,TCrzyi5DT7-vhyWKqtJb4yOkvLr-NF9tnlEAIfoZcKbIzg,43,5,1,4,4,2,7332,5821,1740,8356,9298,13,0,10,15,3111,3211,2033,3504,3174,1056,3340,Karma
6055,TOP,sKhGiL38Ej5Uw3z7s98Y8x2DUW7ASVhd05i2vrJ0sHgET5w,223,9,2,15,7,2,15445,4515,3126,22047,11490,15,2,23,33,3047,3068,2033,3143,3194,1029,3340,TahmKench
6194,TOP,sKhGiL38Ej5Uw3z7s98Y8x2DUW7ASVhd05i2vrJ0sHgET5w,223,7,2,8,6,2,18836,4218,3433,23077,9038,13,2,21,29,1054,3068,2033,3748,3047,0,3340,TahmKench
6578,TOP,OPxRceB7-5f6S-H959PgreZOLJi21R4JnX6Z5mqDCUcf-A,223,10,6,9,3,1,25087,2068,2068,31410,11739,14,2,17,57,3193,2033,3065,3068,3111,3801,3340,TahmKench
6765,TOP,SqfnD-vP44mjlMQw_5v8odJAb4Pjq-fqRopH3BPClzurU6Y,43,3,9,12,3,1,17793,2043,2043,29561,9838,14,0,24,42,3089,3504,3174,3111,1082,0,3340,Karma
