,platformId,gameId,champion,queue,season,timestamp,role,lane,champion_name
5167,NA1,3069220675,22,420,13,1560831590707,DUO_CARRY,BOTTOM,Ashe
5168,NA1,3068023017,22,420,13,1560670972063,DUO_CARRY,BOTTOM,Ashe
5169,NA1,3068030669,22,420,13,1560670084689,DUO,NONE,Ashe
5170,NA1,3067985006,22,420,13,1560667785394,DUO_CARRY,BOTTOM,Ashe
5171,NA1,3067919233,22,420,13,1560665942467,DUO_CARRY,BOTTOM,Ashe
5172,NA1,3067748953,51,420,13,1560662896077,DUO_CARRY,BOTTOM,Caitlyn
5177,NA1,3066452175,51,420,13,1560498217988,DUO_CARRY,BOTTOM,Caitlyn
5178,NA1,3066428640,82,420,13,1560496519269,DUO_SUPPORT,NONE,Mordekaiser
5180,NA1,3066400503,106,420,13,1560490321566,NONE,JUNGLE,Volibear
5181,NA1,3065543352,51,420,13,1560413345059,DUO_CARRY,BOTTOM,Caitlyn
5182,NA1,3065530061,18,420,13,1560411409661,DUO_CARRY,BOTTOM,Tristana
5184,NA1,3065497041,61,420,13,1560406284325,DUO_CARRY,BOTTOM,Orianna
5186,NA1,3064611081,15,420,13,1560325217657,DUO_CARRY,BOTTOM,Sivir
5187,NA1,3064573504,498,420,13,1560321397706,DUO_CARRY,BOTTOM,Xayah
5188,NA1,3064548650,51,420,13,1560319592976,DUO_CARRY,BOTTOM,Caitlyn
5189,NA1,3064540091,15,420,13,1560316841227,DUO_CARRY,BOTTOM,Sivir
5190,NA1,3064512892,115,420,13,1560314745598,DUO,MID,Ziggs
5191,NA1,3064009894,110,420,13,1560236474358,DUO_CARRY,BOTTOM,Varus
5192,NA1,3063985729,110,420,13,1560234722419,DUO,NONE,Varus
5193,NA1,3063961424,119,420,13,1560232666615,DUO_CARRY,BOTTOM,Draven
5194,NA1,3063951476,22,420,13,1560230034855,DUO_CARRY,BOTTOM,Ashe
5196,NA1,3063900115,236,420,13,1560226691777,DUO_SUPPORT,NONE,Lucian
5197,NA1,3063849707,222,420,13,1560224187055,DUO_CARRY,BOTTOM,Jinx
5198,NA1,3063841694,81,420,13,1560222125621,DUO,MID,Ezreal
5199,NA1,3062478798,202,420,13,1560067552190,DUO_CARRY,BOTTOM,Jhin
5200,NA1,3086204660,15,420,13,1562379569449,DUO_CARRY,BOTTOM,Sivir
5202,NA1,3086054964,81,450,13,1562369822401,DUO_SUPPORT,NONE,Ezreal
5203,NA1,3086023598,111,400,13,1562367460668,DUO_SUPPORT,BOTTOM,Nautilus
5204,NA1,3085910305,106,400,13,1562357550744,NONE,JUNGLE,Volibear
5205,NA1,3085862542,28,400,13,1562355137134,NONE,JUNGLE,Evelynn
5206,NA1,3085083626,89,450,13,1562275131946,DUO_SUPPORT,MID,Leona
5207,NA1,3085051984,82,450,13,1562272425137,DUO_SUPPORT,NONE,Mordekaiser
5208,NA1,3084095165,202,400,13,1562206959510,DUO_CARRY,BOTTOM,Jhin
5209,NA1,3083950751,111,400,13,1562197695163,DUO_SUPPORT,MID,Nautilus
5210,NA1,3083009075,29,400,13,1562114347713,NONE,JUNGLE,Twitch
5211,NA1,3082986274,30,400,13,1562112340964,NONE,JUNGLE,Karthus
5212,NA1,3082887778,154,400,13,1562106842077,NONE,JUNGLE,Zac
5217,NA1,3082577285,78,420,13,1562070872593,SOLO,TOP,Poppy
5219,NA1,3082505267,42,420,13,1562055793257,DUO,MID,Corki
5220,NA1,3082002894,25,400,13,1562026769318,DUO_SUPPORT,MID,Morgana
5221,NA1,3081951086,111,400,13,1562024540665,DUO_SUPPORT,BOTTOM,Nautilus
5222,NA1,3081264507,81,420,13,1561980168484,SOLO,BOTTOM,Ezreal
5223,NA1,3081239180,111,420,13,1561976873239,DUO_SUPPORT,BOTTOM,Nautilus
5224,NA1,3080329862,111,400,13,1561920376525,DUO_SUPPORT,MID,Nautilus
5225,NA1,3079704466,111,400,13,1561862985849,DUO_SUPPORT,BOTTOM,Nautilus
5226,NA1,3079690830,111,400,13,1561862485134,DUO,NONE,Nautilus
5227,NA1,3079168368,111,400,13,1561829800214,DUO_SUPPORT,BOTTOM,Nautilus
5228,NA1,3079160314,111,400,13,1561827680356,DUO_SUPPORT,BOTTOM,Nautilus
5229,NA1,3078201291,111,400,13,1561769933858,DUO_SUPPORT,BOTTOM,Nautilus
5230,NA1,3078171277,111,400,13,1561768275935,DUO_SUPPORT,BOTTOM,Nautilus
5231,NA1,3078123571,111,400,13,1561766903586,DUO_SUPPORT,NONE,Nautilus
5232,NA1,3074407173,111,400,13,1561430426327,DUO_SUPPORT,BOTTOM,Nautilus
5233,NA1,3074383141,111,400,13,1561427719530,DUO_SUPPORT,MID,Nautilus
5234,NA1,3073305766,11,400,13,1561326651294,NONE,JUNGLE,MasterYi
5235,NA1,3073276248,25,400,13,1561324477115,NONE,JUNGLE,Morgana
5236,NA1,3073214070,555,450,13,1561317300176,DUO_SUPPORT,NONE,Pyke
5237,NA1,3073192965,111,400,13,1561316067963,DUO_SUPPORT,NONE,Nautilus
5238,NA1,3072682029,85,450,13,1561245061916,DUO_SUPPORT,NONE,Kennen
5239,NA1,3072541870,75,450,13,1561228315728,DUO_SUPPORT,TOP,Nasus
5240,NA1,3072524240,29,400,13,1561226192613,NONE,JUNGLE,Twitch
5241,NA1,3072506025,25,400,13,1561225652578,DUO,NONE,Morgana
5242,NA1,3072407845,421,420,13,1561198514037,DUO_SUPPORT,NONE,RekSai
5243,NA1,3072385556,421,420,13,1561193830988,NONE,JUNGLE,RekSai
5244,NA1,3072376427,8,420,13,1561190116148,SOLO,MID,Vladimir
5245,NA1,3072328424,113,420,13,1561185547524,NONE,JUNGLE,Sejuani
5247,NA1,3071106313,111,400,13,1561069061115,DUO_SUPPORT,BOTTOM,Nautilus
5248,NA1,3069515133,113,420,13,1560890574091,NONE,JUNGLE,Sejuani
5249,NA1,3069491863,31,450,13,1560885444249,DUO_SUPPORT,NONE,Chogath
5251,NA1,3068114007,2,420,13,1560698373622,NONE,JUNGLE,Olaf
5252,NA1,3068078434,101,420,13,1560693734218,SOLO,BOTTOM,Xerath
5253,NA1,3068085047,60,420,13,1560690873294,NONE,JUNGLE,Elise
5254,NA1,3068073405,113,420,13,1560688327000,NONE,JUNGLE,Sejuani
5255,NA1,3067529838,81,420,13,1560651529897,DUO_SUPPORT,NONE,Ezreal
5256,NA1,3066847869,120,420,13,1560565246159,DUO_SUPPORT,NONE,Hecarim
5258,NA1,3064652246,421,420,13,1560341583221,NONE,JUNGLE,RekSai
5259,NA1,3064595035,121,420,13,1560327387899,NONE,JUNGLE,Khazix
5260,NA1,3064568317,120,420,13,1560323491044,NONE,JUNGLE,Hecarim
5261,NA1,3064452200,35,420,13,1560309803872,NONE,JUNGLE,Shaco
5262,NA1,3064321336,15,420,13,1560299881263,DUO_CARRY,BOTTOM,Sivir
5263,NA1,3063462396,203,420,13,1560209380026,NONE,JUNGLE,Kindred
5264,NA1,3063357797,121,420,13,1560204858508,NONE,JUNGLE,Khazix
5265,NA1,3063327670,101,420,13,1560201397910,DUO_SUPPORT,BOTTOM,Xerath
5266,NA1,3063319700,121,420,13,1560198982354,NONE,JUNGLE,Khazix
5267,NA1,3063314858,121,420,13,1560197052248,DUO_SUPPORT,NONE,Khazix
5268,NA1,3063290478,121,420,13,1560194627881,DUO_SUPPORT,NONE,Khazix
5269,NA1,3063283745,121,420,13,1560192153232,NONE,JUNGLE,Khazix
5270,NA1,3063259086,113,420,13,1560189819549,NONE,JUNGLE,Sejuani
5271,NA1,3063014514,15,420,13,1560138201086,DUO_CARRY,BOTTOM,Sivir
5272,NA1,3062749182,22,420,13,1560116804516,DUO_CARRY,BOTTOM,Ashe
5273,NA1,3062668964,121,420,13,1560110049737,NONE,JUNGLE,Khazix
5274,NA1,3062305688,25,400,13,1560051598319,DUO_SUPPORT,MID,Morgana
5275,NA1,3062286101,30,450,13,1560049518452,DUO_SUPPORT,MID,Karthus
5276,NA1,3062259717,143,450,13,1560048053306,DUO_SUPPORT,NONE,Zyra
5277,NA1,3062244164,254,450,13,1560046504330,NONE,JUNGLE,Vi
5278,NA1,3062226429,25,400,13,1560044993367,DUO_SUPPORT,BOTTOM,Morgana
5279,NA1,3062219896,25,400,13,1560043312701,DUO_SUPPORT,MID,Morgana
5280,NA1,3062161704,121,420,13,1560038223927,NONE,JUNGLE,Khazix
5281,NA1,3062145335,121,420,13,1560036355842,NONE,JUNGLE,Khazix
5282,NA1,3061374306,25,400,13,1559965193240,DUO_SUPPORT,BOTTOM,Morgana
5283,NA1,3061142397,555,420,13,1559942320509,DUO_SUPPORT,NONE,Pyke
5284,NA1,3061088379,111,420,13,1559937263853,DUO_SUPPORT,MID,Nautilus
5285,NA1,3061059198,81,420,13,1559933500547,DUO_CARRY,BOTTOM,Ezreal
5286,NA1,3060107237,555,400,13,1559789224858,DUO_SUPPORT,BOTTOM,Pyke
5287,NA1,3060110346,412,400,13,1559787653366,DUO_SUPPORT,BOTTOM,Thresh
5288,NA1,3060066631,16,420,13,1559784570245,DUO_SUPPORT,BOTTOM,Soraka
5289,NA1,3060036423,12,420,13,1559782151813,DUO_SUPPORT,BOTTOM,Alistar
5290,NA1,3059984233,53,420,13,1559779059162,DUO_SUPPORT,BOTTOM,Blitzcrank
5291,NA1,3059105576,16,420,13,1559694744996,DUO_SUPPORT,BOTTOM,Soraka
5292,NA1,3058304513,55,450,13,1559614194800,DUO_SUPPORT,NONE,Katarina
5293,NA1,3058134982,12,420,13,1559601572223,DUO_SUPPORT,BOTTOM,Alistar
5294,NA1,3058107099,12,420,13,1559599096621,DUO_SUPPORT,NONE,Alistar
5295,NA1,3057540227,53,420,13,1559517234115,DUO_SUPPORT,BOTTOM,Blitzcrank
5296,NA1,3057521522,497,420,13,1559515454766,DUO_SUPPORT,BOTTOM,Rakan
5297,NA1,3057372004,254,420,13,1559501808307,NONE,JUNGLE,Vi
5298,NA1,3057040524,134,450,13,1559449228683,DUO_SUPPORT,MID,Syndra
5299,NA1,3056991409,111,400,13,1559447082150,DUO_SUPPORT,BOTTOM,Nautilus
5302,NA1,3084279493,498,420,13,1562216712803,DUO,MID,Xayah
5308,NA1,3080061008,51,420,13,1561884295351,DUO_CARRY,BOTTOM,Caitlyn
5310,NA1,3079893761,498,420,13,1561871960773,DUO_CARRY,BOTTOM,Xayah
5312,NA1,3079801860,498,420,13,1561867221288,DUO_SUPPORT,NONE,Xayah
5313,NA1,3076324976,236,420,13,1561616818260,SOLO,TOP,Lucian
5317,NA1,3074263327,236,420,13,1561417852711,DUO_CARRY,BOTTOM,Lucian
5321,NA1,3074201620,51,420,13,1561411002822,DUO,NONE,Caitlyn
5323,NA1,3074110604,51,420,13,1561398804289,DUO_CARRY,BOTTOM,Caitlyn
5326,NA1,3071595668,498,420,13,1561106363309,DUO_CARRY,BOTTOM,Xayah
5328,NA1,3071439475,516,420,13,1561097281716,SOLO,TOP,Ornn
5330,NA1,3071396697,223,420,13,1561093545522,DUO_CARRY,BOTTOM,TahmKench
5331,NA1,3071380293,119,420,13,1561091826126,DUO_CARRY,BOTTOM,Draven
5334,NA1,3071288718,13,420,13,1561085209563,DUO_CARRY,BOTTOM,Ryze
5335,NA1,3071260515,51,420,13,1561082865660,DUO_CARRY,BOTTOM,Caitlyn
5336,NA1,3071088189,51,420,13,1561068767480,DUO_CARRY,BOTTOM,Caitlyn
5337,NA1,3071093783,498,420,13,1561067419972,DUO_SUPPORT,NONE,Xayah
5338,NA1,3065551718,119,400,13,1560412295863,DUO_CARRY,BOTTOM,Draven
5339,NA1,3065469594,15,420,13,1560403906367,DUO_CARRY,BOTTOM,Sivir
5340,NA1,3065440975,15,420,13,1560401638689,DUO,TOP,Sivir
5341,NA1,3065422858,236,420,13,1560399691773,DUO_CARRY,BOTTOM,Lucian
5344,NA1,3065304271,81,420,13,1560391427187,DUO_CARRY,BOTTOM,Ezreal
5345,NA1,3065286583,51,420,13,1560389750436,DUO_CARRY,BOTTOM,Caitlyn
5346,NA1,3065257691,51,420,13,1560387676231,DUO_CARRY,BOTTOM,Caitlyn
5347,NA1,3065241836,51,420,13,1560386330877,DUO,NONE,Caitlyn
5348,NA1,3065204970,81,420,13,1560384553586,DUO,MID,Ezreal
5349,NA1,3060283046,15,450,13,1559804491178,NONE,JUNGLE,Sivir
5350,NA1,3059349026,110,420,13,1559714712019,DUO_CARRY,BOTTOM,Varus
5351,NA1,3059352231,145,420,13,1559712874341,DUO_SUPPORT,NONE,Kaisa
5352,NA1,3059326143,81,420,13,1559711081050,DUO,MID,Ezreal
5353,NA1,3059295659,15,420,13,1559708455224,DUO,MID,Sivir
5354,NA1,3059263708,15,420,13,1559705682044,DUO_CARRY,BOTTOM,Sivir
5355,NA1,3059233185,115,420,13,1559703417513,SOLO,MID,Ziggs
5356,NA1,3058741974,121,420,13,1559668487737,NONE,JUNGLE,Khazix
5357,NA1,3056049825,110,420,13,1559364313227,SOLO,BOTTOM,Varus
5358,NA1,3056029886,236,420,13,1559362340101,DUO_CARRY,BOTTOM,Lucian
5359,NA1,3055974853,236,420,13,1559359199517,DUO,MID,Lucian
5360,NA1,3055953594,119,420,13,1559356895642,DUO,MID,Draven
5361,NA1,3055806375,236,420,13,1559345188019,DUO_CARRY,BOTTOM,Lucian
5362,NA1,3055757378,81,420,13,1559342213078,DUO,MID,Ezreal
5363,NA1,3054620534,236,430,13,1559202358070,DUO,MID,Lucian
5364,NA1,3054600339,92,430,13,1559199407374,DUO,MID,Riven
5365,NA1,3054566342,114,420,13,1559196602412,SOLO,TOP,Fiora
5366,NA1,3054542163,15,420,13,1559193565645,DUO_CARRY,BOTTOM,Sivir
5367,NA1,3054506620,81,420,13,1559191066734,DUO_CARRY,BOTTOM,Ezreal
5368,NA1,3053713990,15,430,13,1559120602960,DUO,MID,Sivir
5369,NA1,3053706566,15,430,13,1559118321389,DUO_CARRY,BOTTOM,Sivir
5370,NA1,3053703251,81,430,13,1559116213763,DUO_CARRY,BOTTOM,Ezreal
5371,NA1,3050667912,266,450,13,1558774842304,DUO_SUPPORT,NONE,Aatrox
5372,NA1,3050649717,64,450,13,1558773906040,DUO_SUPPORT,NONE,LeeSin
5373,NA1,3050664022,110,450,13,1558772345386,DUO_SUPPORT,NONE,Varus
5374,NA1,3049652947,145,430,13,1558674133363,DUO_CARRY,BOTTOM,Kaisa
5375,NA1,3049625751,236,430,13,1558672291357,DUO_CARRY,BOTTOM,Lucian
5376,NA1,3049594321,51,420,13,1558669751301,DUO_CARRY,BOTTOM,Caitlyn
5377,NA1,3049565164,517,420,13,1558667634647,SOLO,TOP,Sylas
5378,NA1,3049527372,555,420,13,1558665579696,DUO_SUPPORT,BOTTOM,Pyke
5379,NA1,3049529738,266,420,13,1558664237070,DUO,NONE,Aatrox
5380,NA1,3048288763,15,420,13,1558490753362,DUO_SUPPORT,NONE,Sivir
5381,NA1,3048258446,236,420,13,1558488579235,DUO,MID,Lucian
5382,NA1,3048252328,13,420,13,1558487206145,DUO_SUPPORT,NONE,Ryze
5383,NA1,3047463058,266,420,13,1558408840840,SOLO,TOP,Aatrox
5384,NA1,3047424978,15,420,13,1558406826927,DUO,NONE,Sivir
5385,NA1,3047377945,518,420,13,1558403649992,DUO_CARRY,BOTTOM,Neeko
5386,NA1,3046481354,15,420,13,1558296217051,DUO_CARRY,BOTTOM,Sivir
5387,NA1,3045400056,145,450,13,1558201155185,DUO,NONE,Kaisa
5388,NA1,3045219538,64,430,13,1558165615277,NONE,JUNGLE,LeeSin
5389,NA1,3044556071,96,450,13,1558074922859,DUO_SUPPORT,NONE,KogMaw
5390,NA1,3043035156,157,440,13,1557902746421,SOLO,TOP,Yasuo
5392,NA1,3042869600,67,420,13,1557890479257,DUO,MID,Vayne
5393,NA1,3042124612,145,430,13,1557814741156,DUO,TOP,Kaisa
5394,NA1,3042097830,60,430,13,1557812396014,NONE,JUNGLE,Elise
5395,NA1,3042080597,29,420,13,1557810342059,DUO_CARRY,BOTTOM,Twitch
5396,NA1,3042053339,29,420,13,1557808404540,DUO_SUPPORT,MID,Twitch
5397,NA1,3042025563,115,420,13,1557806416392,DUO_CARRY,BOTTOM,Ziggs
5399,NA1,3041958103,236,430,13,1557802177257,DUO,NONE,Lucian
5406,NA1,3085998313,246,420,13,1562366320011,SOLO,TOP,Qiyana
5407,NA1,3085987003,246,420,13,1562365663375,DUO,NONE,Qiyana
5409,NA1,3085949409,246,420,13,1562362168340,SOLO,TOP,Qiyana
5410,NA1,3085893056,246,420,13,1562357807587,SOLO,TOP,Qiyana
5411,NA1,3085876826,246,420,13,1562356565334,DUO,NONE,Qiyana
5412,NA1,3085837811,246,420,13,1562353924165,DUO,TOP,Qiyana
5415,NA1,3085519928,58,420,13,1562303633743,SOLO,TOP,Renekton
5417,NA1,3085382930,39,420,13,1562296324447,SOLO,TOP,Irelia
5420,NA1,3085124942,246,420,13,1562278212333,DUO_SUPPORT,NONE,Qiyana
5422,NA1,3085005677,266,420,13,1562269013594,DUO,NONE,Aatrox
5424,NA1,3083962225,246,420,13,1562199589244,DUO_SUPPORT,NONE,Qiyana
5425,NA1,3083925267,246,420,13,1562196619409,SOLO,TOP,Qiyana
5426,NA1,3083882409,246,420,13,1562193846896,SOLO,TOP,Qiyana
5427,NA1,3083862483,246,420,13,1562191873124,SOLO,TOP,Qiyana
5428,NA1,3083831108,246,420,13,1562189375323,SOLO,TOP,Qiyana
5429,NA1,3083800345,246,420,13,1562186895101,SOLO,TOP,Qiyana
5432,NA1,3080646603,246,420,13,1561938783925,SOLO,TOP,Qiyana
5433,NA1,3080606949,246,420,13,1561937131528,SOLO,TOP,Qiyana
5435,NA1,3080545358,246,430,13,1561933332447,DUO_SUPPORT,NONE,Qiyana
5436,NA1,3079645818,126,420,13,1561860215436,DUO_SUPPORT,NONE,Jayce
5437,NA1,3079605117,126,420,13,1561858461098,SOLO,TOP,Jayce
5439,NA1,3079466663,517,420,13,1561849914085,NONE,JUNGLE,Sylas
5441,NA1,3079411108,266,420,13,1561845181067,SOLO,TOP,Aatrox
5442,NA1,3079363651,126,420,13,1561843590302,DUO_SUPPORT,NONE,Jayce
5443,NA1,3079332767,126,420,13,1561841451924,DUO,TOP,Jayce
5444,NA1,3079322202,126,420,13,1561839495643,DUO,TOP,Jayce
5446,NA1,3077942941,555,450,13,1561755688710,DUO_SUPPORT,NONE,Pyke
5447,NA1,3077904998,517,450,13,1561752141913,DUO_SUPPORT,TOP,Sylas
5448,NA1,3077432712,164,420,13,1561700489872,DUO_SUPPORT,NONE,Camille
5449,NA1,3077409997,112,420,13,1561698522651,SOLO,TOP,Viktor
5452,NA1,3077183981,55,450,13,1561687290509,DUO,NONE,Katarina
5456,NA1,3076922445,266,420,13,1561675564235,SOLO,TOP,Aatrox
5457,NA1,3076794121,518,420,13,1561667786692,SOLO,MID,Neeko
5459,NA1,3076675312,517,420,13,1561660560363,SOLO,MID,Sylas
5460,NA1,3076321024,518,420,13,1561615548059,SOLO,TOP,Neeko
5462,NA1,3075952067,518,420,13,1561588201030,SOLO,TOP,Neeko
5463,NA1,3075885952,518,420,13,1561584802270,DUO,TOP,Neeko
5464,NA1,3075866979,518,420,13,1561582823152,SOLO,MID,Neeko
5465,NA1,3075762772,518,420,13,1561574415329,DUO_SUPPORT,NONE,Neeko
5468,NA1,3075191403,518,420,13,1561527746142,DUO,BOTTOM,Neeko
5469,NA1,3075167091,518,420,13,1561526458421,DUO_SUPPORT,NONE,Neeko
5470,NA1,3075160461,266,420,13,1561524661435,DUO,MID,Aatrox
5471,NA1,3075119857,39,420,13,1561521795884,SOLO,TOP,Irelia
5472,NA1,3075102125,58,420,13,1561520273139,DUO_SUPPORT,NONE,Renekton
5474,NA1,3074896148,81,420,13,1561504365375,DUO_CARRY,BOTTOM,Ezreal
5476,NA1,3074870200,39,420,13,1561499992924,SOLO,TOP,Irelia
5477,NA1,3074780446,92,420,13,1561489213975,SOLO,TOP,Riven
5478,NA1,3074746163,39,420,13,1561486329022,SOLO,TOP,Irelia
5479,NA1,3074561165,164,420,13,1561441361858,DUO_SUPPORT,MID,Camille
5480,NA1,3074535910,131,450,13,1561439695836,DUO_SUPPORT,NONE,Diana
5481,NA1,3074523098,555,450,13,1561438530066,DUO_SUPPORT,NONE,Pyke
5482,NA1,3074510537,429,450,13,1561436318040,DUO_SUPPORT,MID,Kalista
5483,NA1,3074482537,24,450,13,1561434467241,DUO_SUPPORT,TOP,Jax
5486,NA1,3074325704,58,420,13,1561423772037,DUO,MID,Renekton
5487,NA1,3074303165,39,420,13,1561421129815,SOLO,TOP,Irelia
5488,NA1,3074276922,92,420,13,1561419498746,SOLO,TOP,Riven
5489,NA1,3074262094,266,420,13,1561417510189,SOLO,TOP,Aatrox
5490,NA1,3074225942,266,420,13,1561415316669,SOLO,TOP,Aatrox
5492,NA1,3074201775,92,420,13,1561411042255,SOLO,TOP,Riven
5493,NA1,3074183429,164,420,13,1561408958622,SOLO,TOP,Camille
5494,NA1,3074144005,92,420,13,1561404517825,SOLO,TOP,Riven
5495,NA1,3074119543,39,420,13,1561402774776,DUO,NONE,Irelia
5496,NA1,3074104814,164,420,13,1561400148606,SOLO,MID,Camille
5497,NA1,3073845473,150,450,13,1561348358887,DUO_SUPPORT,NONE,Gnar
5498,NA1,3073798497,6,450,13,1561346590924,DUO_SUPPORT,NONE,Urgot
5502,NA1,3086031723,86,420,13,1562367274351,SOLO,TOP,Garen
5504,NA1,3083072376,86,420,13,1562116634856,SOLO,TOP,Garen
5506,NA1,3082992563,86,420,13,1562111915098,SOLO,TOP,Garen
5507,NA1,3082909191,86,420,13,1562107556632,SOLO,TOP,Garen
5512,NA1,3080519598,86,420,13,1561932461288,SOLO,TOP,Garen
5513,NA1,3079568084,86,420,13,1561855699337,SOLO,TOP,Garen
5514,NA1,3079529850,86,420,13,1561852505106,SOLO,TOP,Garen
5517,NA1,3077073516,86,420,13,1561683008609,SOLO,TOP,Garen
5521,NA1,3075977282,86,420,13,1561591222817,SOLO,TOP,Garen
5522,NA1,3075919690,86,420,13,1561587667918,DUO,TOP,Garen
5523,NA1,3074448045,86,400,13,1561433157771,SOLO,TOP,Garen
5524,NA1,3074403599,86,400,13,1561429690277,SOLO,MID,Garen
5525,NA1,3074374273,86,400,13,1561427688309,SOLO,TOP,Garen
5527,NA1,3073375021,86,420,13,1561331925383,DUO_SUPPORT,NONE,Garen
5528,NA1,3073347242,86,420,13,1561329910943,SOLO,TOP,Garen
5530,NA1,3072860838,86,420,13,1561260949101,SOLO,TOP,Garen
5531,NA1,3072831281,86,420,13,1561258732948,SOLO,TOP,Garen
5533,NA1,3072756825,86,420,13,1561252896628,SOLO,TOP,Garen
5534,NA1,3072724943,86,420,13,1561249510644,SOLO,TOP,Garen
5535,NA1,3072684745,86,420,13,1561246063284,SOLO,TOP,Garen
5536,NA1,3072654519,86,420,13,1561242729374,SOLO,MID,Garen
5537,NA1,3072629015,86,420,13,1561240973749,DUO_SUPPORT,NONE,Garen
5538,NA1,3072338202,86,420,13,1561185789237,DUO_SUPPORT,NONE,Garen
5541,NA1,3072118776,86,420,13,1561168304923,SOLO,TOP,Garen
5542,NA1,3072097058,86,420,13,1561165281757,SOLO,TOP,Garen
5545,NA1,3071236730,86,420,13,1561081954949,DUO,MID,Garen
5546,NA1,3071216942,86,420,13,1561079714394,SOLO,TOP,Garen
5547,NA1,3071175460,86,420,13,1561076726805,SOLO,TOP,Garen
5548,NA1,3070804038,86,420,13,1561010010084,DUO,NONE,Garen
5551,NA1,3070715770,86,420,13,1561002608371,DUO_SUPPORT,MID,Garen
5553,NA1,3070004859,86,420,13,1560910206725,SOLO,TOP,Garen
5554,NA1,3069992734,86,420,13,1560908046534,DUO,MID,Garen
5557,NA1,3068989378,86,420,13,1560815468672,SOLO,TOP,Garen
5558,NA1,3068980290,86,420,13,1560812917328,DUO,TOP,Garen
5559,NA1,3068940618,86,420,13,1560809962863,SOLO,TOP,Garen
5560,NA1,3068914398,86,420,13,1560807997199,SOLO,TOP,Garen
5561,NA1,3068888898,86,420,13,1560806078507,SOLO,TOP,Garen
5562,NA1,3068511664,86,420,13,1560738852950,SOLO,MID,Garen
5563,NA1,3068442673,86,420,13,1560734387085,SOLO,TOP,Garen
5564,NA1,3068409859,86,420,13,1560731312052,DUO,MID,Garen
5565,NA1,3068370905,86,420,13,1560728848591,SOLO,TOP,Garen
5566,NA1,3068314227,86,420,13,1560724250907,SOLO,TOP,Garen
5567,NA1,3065302083,86,420,13,1560390918590,SOLO,TOP,Garen
5568,NA1,3065256254,86,420,13,1560387362234,SOLO,TOP,Garen
5569,NA1,3065199978,86,420,13,1560383252145,SOLO,TOP,Garen
5570,NA1,3065170006,86,420,13,1560380504926,SOLO,TOP,Garen
5571,NA1,3065153012,86,420,13,1560378578916,DUO_SUPPORT,NONE,Garen
5572,NA1,3064376906,86,420,13,1560304022366,SOLO,MID,Garen
5573,NA1,3064330716,86,420,13,1560299939981,SOLO,MID,Garen
5574,NA1,3064310587,86,420,13,1560297386137,SOLO,TOP,Garen
5575,NA1,3064171525,86,420,13,1560283560166,DUO,TOP,Garen
5576,NA1,3062930970,86,420,13,1560132548209,SOLO,MID,Garen
5577,NA1,3062920252,86,420,13,1560130361439,DUO,MID,Garen
5578,NA1,3062867217,86,420,13,1560127205934,SOLO,TOP,Garen
5579,NA1,3062840492,86,420,13,1560125135439,SOLO,TOP,Garen
5580,NA1,3062798894,86,420,13,1560122388027,SOLO,MID,Garen
5581,NA1,3062757682,86,420,13,1560118949429,SOLO,TOP,Garen
5582,NA1,3061240958,86,420,13,1559954125972,SOLO,TOP,Garen
5583,NA1,3061210588,86,420,13,1559951146474,DUO_SUPPORT,NONE,Garen
5584,NA1,3061158629,86,420,13,1559947371751,SOLO,TOP,Garen
5585,NA1,3061149580,86,420,13,1559944744964,SOLO,MID,Garen
5586,NA1,3061123041,86,420,13,1559942204828,SOLO,MID,Garen
5587,NA1,3060725541,86,420,13,1559874822001,DUO,MID,Garen
5588,NA1,3060693889,86,420,13,1559872227815,SOLO,TOP,Garen
5589,NA1,3060665096,86,420,13,1559870145332,SOLO,TOP,Garen
5590,NA1,3060627325,86,420,13,1559868201300,SOLO,TOP,Garen
5591,NA1,3060608153,86,420,13,1559865881484,SOLO,TOP,Garen
5592,NA1,3060578089,86,420,13,1559862983079,SOLO,TOP,Garen
5593,NA1,3060572994,86,420,13,1559861456911,DUO,NONE,Garen
5594,NA1,3059156880,86,420,13,1559697902341,SOLO,TOP,Garen
5595,NA1,3059117996,86,420,13,1559695538730,SOLO,TOP,Garen
5596,NA1,3059078969,86,420,13,1559693136218,SOLO,TOP,Garen
5597,NA1,3059080932,86,420,13,1559691179413,SOLO,MID,Garen
5598,NA1,3059044623,86,420,13,1559689173193,SOLO,MID,Garen
5599,NA1,3057642424,86,420,13,1559525127194,SOLO,TOP,Garen
5600,NA1,3086296642,104,400,13,1562384860182,DUO,NONE,Graves
5601,NA1,3086262388,110,400,13,1562382546032,DUO_CARRY,BOTTOM,Varus
5602,NA1,3086208024,157,400,13,1562380169234,DUO_CARRY,BOTTOM,Yasuo
5603,NA1,3086183977,238,400,13,1562377734947,DUO_CARRY,BOTTOM,Zed
5604,NA1,3086117157,63,400,13,1562374499772,DUO_CARRY,BOTTOM,Brand
5605,NA1,3086097791,429,400,13,1562372757435,DUO_SUPPORT,NONE,Kalista
5606,NA1,3086081074,126,400,13,1562371206389,DUO_SUPPORT,NONE,Jayce
5607,NA1,3086060220,29,400,13,1562369071765,DUO_CARRY,BOTTOM,Twitch
5611,NA1,3083329491,202,400,13,1562129815364,DUO_CARRY,BOTTOM,Jhin
5612,NA1,3083301480,145,400,13,1562128228881,DUO_CARRY,BOTTOM,Kaisa
